,image,superpixels,compactness,model,shap_value,background,predicted,predicted_variance,error term,set_sp
9,Llama.png,16,50,visiontransformer,1.406620827500537,median,2.0645023766629924,1.0358108629283274,0.5438645457648666,20
10,Llama.png,16,50,visiontransformer,0.46945926110019176,median,2.0645023766629924,1.0358108629283274,0.5438645457648666,20
11,Llama.png,16,50,visiontransformer,-1.710348691343987,median,2.0645023766629924,1.0358108629283274,0.5438645457648666,20
12,Llama.png,16,50,visiontransformer,2.8979786501878193,median,2.0645023766629924,1.0358108629283274,0.5438645457648666,20
13,Llama.png,16,50,visiontransformer,-1.903545314378753,median,2.0645023766629924,1.0358108629283274,0.5438645457648666,20
14,Llama.png,16,50,visiontransformer,0.7626674940208984,median,2.0645023766629924,1.0358108629283274,0.5438645457648666,20
15,Llama.png,16,50,visiontransformer,-2.3768941567518596,median,2.0645023766629924,1.0358108629283274,0.5438645457648666,20
0,Llama.png,16,100,visiontransformer,-0.4665378563641971,255,2.0663400332272595,0.8433626089935141,0.6679693393905641,20
1,Llama.png,16,100,visiontransformer,0.7973172066366279,255,2.0663400332272595,0.8433626089935141,0.6679693393905641,20
2,Llama.png,16,100,visiontransformer,-0.27122086377914645,255,2.0663400332272595,0.8433626089935141,0.6679693393905641,20
3,Llama.png,16,100,visiontransformer,-0.5905511928489897,255,2.0663400332272595,0.8433626089935141,0.6679693393905641,20
4,Llama.png,16,100,visiontransformer,4.474992300069566,255,2.0663400332272595,0.8433626089935141,0.6679693393905641,20
5,Llama.png,16,100,visiontransformer,-0.628284138962524,255,2.0663400332272595,0.8433626089935141,0.6679693393905641,20
6,Llama.png,16,100,visiontransformer,-0.536342171233934,255,2.0663400332272595,0.8433626089935141,0.6679693393905641,20
7,Llama.png,16,100,visiontransformer,-0.45376256354623035,255,2.0663400332272595,0.8433626089935141,0.6679693393905641,20
8,Llama.png,16,100,visiontransformer,1.2594277729755106,255,2.0663400332272595,0.8433626089935141,0.6679693393905641,20
9,Llama.png,16,100,visiontransformer,-0.052597225136110204,255,2.0663400332272595,0.8433626089935141,0.6679693393905641,20
10,Llama.png,16,100,visiontransformer,2.1156883432148543,255,2.0663400332272595,0.8433626089935141,0.6679693393905641,20
11,Llama.png,16,100,visiontransformer,-0.574230243010939,255,2.0663400332272595,0.8433626089935141,0.6679693393905641,20
12,Llama.png,16,100,visiontransformer,-0.31504687307446844,255,2.0663400332272595,0.8433626089935141,0.6679693393905641,20
13,Llama.png,16,100,visiontransformer,1.117519694360621,255,2.0663400332272595,0.8433626089935141,0.6679693393905641,20
14,Llama.png,16,100,visiontransformer,1.2065100531693544,255,2.0663400332272595,0.8433626089935141,0.6679693393905641,20
15,Llama.png,16,100,visiontransformer,1.173015822292837,255,2.0663400332272595,0.8433626089935141,0.6679693393905641,20
0,Llama.png,16,1000,visiontransformer,-0.648564396639224,255,2.0643401837737656,0.8510610233417948,0.6619459018341356,20
1,Llama.png,16,1000,visiontransformer,1.1961961277720232,255,2.0643401837737656,0.8510610233417948,0.6619459018341356,20
2,Llama.png,16,1000,visiontransformer,-0.6149456299985241,255,2.0643401837737656,0.8510610233417948,0.6619459018341356,20
3,Llama.png,16,1000,visiontransformer,-0.6879470986856102,255,2.0643401837737656,0.8510610233417948,0.6619459018341356,20
4,Llama.png,16,1000,visiontransformer,-0.9837095500535131,255,2.0643401837737656,0.8510610233417948,0.6619459018341356,20
5,Llama.png,16,1000,visiontransformer,4.3361297242616486,255,2.0643401837737656,0.8510610233417948,0.6619459018341356,20
6,Llama.png,16,1000,visiontransformer,-0.8385113254256993,255,2.0643401837737656,0.8510610233417948,0.6619459018341356,20
