,image,superpixels,compactness,model,shap_value,background,predicted,predicted_variance,error term,set_sp
1,broccoli_cauli.jpg,7,10,googlenet,1.1959703633173862,median,-2.576280982661195,0.595574469294879,0.813500657681271,20
2,broccoli_cauli.jpg,7,10,googlenet,0.5098243098265824,median,-2.576280982661195,0.595574469294879,0.813500657681271,20
3,broccoli_cauli.jpg,7,10,googlenet,-0.4334172824200786,median,-2.576280982661195,0.595574469294879,0.813500657681271,20
4,broccoli_cauli.jpg,7,10,googlenet,-0.152419675548076,median,-2.576280982661195,0.595574469294879,0.813500657681271,20
5,broccoli_cauli.jpg,7,10,googlenet,1.689552398280233,median,-2.576280982661195,0.595574469294879,0.813500657681271,20
6,broccoli_cauli.jpg,7,10,googlenet,0.5143505909115932,median,-2.576280982661195,0.595574469294879,0.813500657681271,20
0,broccoli_cauli.jpg,7,10,googlenet,-0.32219925569422037,mean,-2.92830989110697,0.5838798079961425,0.7984195771875251,20
1,broccoli_cauli.jpg,7,10,googlenet,1.3329024200388662,mean,-2.92830989110697,0.5838798079961425,0.7984195771875251,20
2,broccoli_cauli.jpg,7,10,googlenet,1.054297311999872,mean,-2.92830989110697,0.5838798079961425,0.7984195771875251,20
3,broccoli_cauli.jpg,7,10,googlenet,-0.4008637558492125,mean,-2.92830989110697,0.5838798079961425,0.7984195771875251,20
4,broccoli_cauli.jpg,7,10,googlenet,-0.3877893232526151,mean,-2.92830989110697,0.5838798079961425,0.7984195771875251,20
5,broccoli_cauli.jpg,7,10,googlenet,1.5686072198473364,mean,-2.92830989110697,0.5838798079961425,0.7984195771875251,20
6,broccoli_cauli.jpg,7,10,googlenet,0.394053789432373,mean,-2.92830989110697,0.5838798079961425,0.7984195771875251,20
0,broccoli_cauli.jpg,14,30,googlenet,-1.4193532000268272,255,-3.3320756188264347,0.9047754451248283,0.6221744619714851,20
1,broccoli_cauli.jpg,14,30,googlenet,1.3024826548923754,255,-3.3320756188264347,0.9047754451248283,0.6221744619714851,20
2,broccoli_cauli.jpg,14,30,googlenet,-1.5880504806763507,255,-3.3320756188264347,0.9047754451248283,0.6221744619714851,20
3,broccoli_cauli.jpg,14,30,googlenet,-0.7076644843249449,255,-3.3320756188264347,0.9047754451248283,0.6221744619714851,20
4,broccoli_cauli.jpg,14,30,googlenet,-0.43447620291559863,255,-3.3320756188264347,0.9047754451248283,0.6221744619714851,20
5,broccoli_cauli.jpg,14,30,googlenet,3.6603955967276445,255,-3.3320756188264347,0.9047754451248283,0.6221744619714851,20
6,broccoli_cauli.jpg,14,30,googlenet,-1.31208358913839,255,-3.3320756188264347,0.9047754451248283,0.6221744619714851,20
7,broccoli_cauli.jpg,14,30,googlenet,2.4456070438402553,255,-3.3320756188264347,0.9047754451248283,0.6221744619714851,20
8,broccoli_cauli.jpg,14,30,googlenet,0.9879288075459507,255,-3.3320756188264347,0.9047754451248283,0.6221744619714851,20
9,broccoli_cauli.jpg,14,30,googlenet,0.47375137886510243,255,-3.3320756188264347,0.9047754451248283,0.6221744619714851,20
10,broccoli_cauli.jpg,14,30,googlenet,1.4817114461822363,255,-3.3320756188264347,0.9047754451248283,0.6221744619714851,20
11,broccoli_cauli.jpg,14,30,googlenet,-2.8015273741029345,255,-3.3320756188264347,0.9047754451248283,0.6221744619714851,20
12,broccoli_cauli.jpg,14,30,googlenet,1.1948916393947293,255,-3.3320756188264347,0.9047754451248283,0.6221744619714851,20
13,broccoli_cauli.jpg,14,30,googlenet,-0.2106435809574445,255,-3.3320756188264347,0.9047754451248283,0.6221744619714851,20
0,broccoli_cauli.jpg,14,30,googlenet,-2.5037323738704877,0,-3.3262491170081465,0.8627236449357667,0.6523646689846806,20
1,broccoli_cauli.jpg,14,30,googlenet,-1.023827891117282,0,-3.3262491170081465,0.8627236449357667,0.6523646689846806,20
2,broccoli_cauli.jpg,14,30,googlenet,-0.30497627134900807,0,-3.3262491170081465,0.8627236449357667,0.6523646689846806,20
3,broccoli_cauli.jpg,14,30,googlenet,-1.041101355795158,0,-3.3262491170081465,0.8627236449357667,0.6523646689846806,20
4,broccoli_cauli.jpg,14,30,googlenet,-0.43563734382076813,0,-3.3262491170081465,0.8627236449357667,0.6523646689846806,20
