,image,superpixels,compactness,model,shap_value,background,predicted,predicted_variance,error term,set_sp
3,broccoli_cauli.jpg,7,10,alexnet,0.39060148359964764,0,-1.0492273303905693,0.6971693784728692,0.6763444064940998,20
4,broccoli_cauli.jpg,7,10,alexnet,0.47038017098740204,0,-1.0492273303905693,0.6971693784728692,0.6763444064940998,20
5,broccoli_cauli.jpg,7,10,alexnet,0.9135456994734426,0,-1.0492273303905693,0.6971693784728692,0.6763444064940998,20
6,broccoli_cauli.jpg,7,10,alexnet,0.24679339661249627,0,-1.0492273303905693,0.6971693784728692,0.6763444064940998,20
0,broccoli_cauli.jpg,7,10,alexnet,-0.7424065246649016,mean,-1.0216699015062574,0.610010337133353,0.8199277702282909,20
1,broccoli_cauli.jpg,7,10,alexnet,1.556364986971336,mean,-1.0216699015062574,0.610010337133353,0.8199277702282909,20
2,broccoli_cauli.jpg,7,10,alexnet,1.6715719897024057,mean,-1.0216699015062574,0.610010337133353,0.8199277702282909,20
3,broccoli_cauli.jpg,7,10,alexnet,0.18875562730151385,mean,-1.0216699015062574,0.610010337133353,0.8199277702282909,20
4,broccoli_cauli.jpg,7,10,alexnet,-0.650257873564775,mean,-1.0216699015062574,0.610010337133353,0.8199277702282909,20
5,broccoli_cauli.jpg,7,10,alexnet,2.5001726214809032,mean,-1.0216699015062574,0.610010337133353,0.8199277702282909,20
6,broccoli_cauli.jpg,7,10,alexnet,-0.47159915819145604,mean,-1.0216699015062574,0.610010337133353,0.8199277702282909,20
0,broccoli_cauli.jpg,7,10,alexnet,-0.24564297569404556,median,-0.9542336424469653,0.586358014642058,0.8746584632865925,20
1,broccoli_cauli.jpg,7,10,alexnet,1.6201966605789344,median,-0.9542336424469653,0.586358014642058,0.8746584632865925,20
2,broccoli_cauli.jpg,7,10,alexnet,1.3714136111437631,median,-0.9542336424469653,0.586358014642058,0.8746584632865925,20
3,broccoli_cauli.jpg,7,10,alexnet,0.17721785727799155,median,-0.9542336424469653,0.586358014642058,0.8746584632865925,20
4,broccoli_cauli.jpg,7,10,alexnet,-0.3030496667974577,median,-0.9542336424469653,0.586358014642058,0.8746584632865925,20
5,broccoli_cauli.jpg,7,10,alexnet,2.2806175641816147,median,-0.9542336424469653,0.586358014642058,0.8746584632865925,20
6,broccoli_cauli.jpg,7,10,alexnet,-0.8256551058023143,median,-0.9542336424469653,0.586358014642058,0.8746584632865925,20
0,broccoli_cauli.jpg,14,30,alexnet,-1.3830253159318149,255,-1.556655503074471,1.0221046248102237,0.5496460504235922,20
1,broccoli_cauli.jpg,14,30,alexnet,0.5129427800597113,255,-1.556655503074471,1.0221046248102237,0.5496460504235922,20
2,broccoli_cauli.jpg,14,30,alexnet,-2.1755130496278614,255,-1.556655503074471,1.0221046248102237,0.5496460504235922,20
3,broccoli_cauli.jpg,14,30,alexnet,0.14180113675754225,255,-1.556655503074471,1.0221046248102237,0.5496460504235922,20
4,broccoli_cauli.jpg,14,30,alexnet,0.4923525389370971,255,-1.556655503074471,1.0221046248102237,0.5496460504235922,20
5,broccoli_cauli.jpg,14,30,alexnet,3.459857536450615,255,-1.556655503074471,1.0221046248102237,0.5496460504235922,20
6,broccoli_cauli.jpg,14,30,alexnet,-2.231443783885423,255,-1.556655503074471,1.0221046248102237,0.5496460504235922,20
7,broccoli_cauli.jpg,14,30,alexnet,1.7527395639439929,255,-1.556655503074471,1.0221046248102237,0.5496460504235922,20
8,broccoli_cauli.jpg,14,30,alexnet,0.5362475927800223,255,-1.556655503074471,1.0221046248102237,0.5496460504235922,20
9,broccoli_cauli.jpg,14,30,alexnet,2.481168042153171,255,-1.556655503074471,1.0221046248102237,0.5496460504235922,20
10,broccoli_cauli.jpg,14,30,alexnet,1.8428188598486948,255,-1.556655503074471,1.0221046248102237,0.5496460504235922,20
